7/16/2011,Whitewater Copperhead Ale,7,,
7/16/2011,Brooklyn High Line Elevated Wheat,6,,
7/16/2011,Chelsea Alpha 5,6,,
7/16/2011,College Green Mollys Chocolate Stout,6,,
7/16/2011,Duyck Jenlain Ambrée,6,,
7/16/2011,Haymarket Six Point Star Golden American Lager,6,,
7/16/2011,Messrs Maguire Weiss,6,,
7/16/2011,Porterhouse Hersbrucker,6,,
7/16/2011,Porterhouse Plain Porter,6,,
7/16/2011,Porterhouse TSB,6,,
7/16/2011,Porterhouse Wrasslers XXXX Stout,6,,
7/16/2011,Smuttynose Star Island Single,6,,
7/16/2011,Franciscan Well Rebel Red Ale,5,,
7/16/2011,Galway Hooker Irish Pale Ale,5,,
7/16/2011,Messrs Maguire Bock,5,,
7/16/2011,Messrs Maguire Plain,5,,
7/16/2011,Porterhouse Oyster Stout,5,,
7/16/2011,Smuttynose Wheat Wine,5,,
7/16/2011,Bulmers Original,4,,
7/16/2011,Franciscan Well Blarney Blonde,4,,
7/16/2011,Kilkenny,4,,
7/16/2011,Messrs Maguire Rusty Ale,4,,
7/16/2011,Carling Premier,3,,
7/16/2011,Great Divide Espresso Oak Aged Yeti Imperial Stout,3,,
7/16/2011,Messrs Maguire Haus (Pils) Lager,3,,
8/6/2011,Blackstone Hefeweizen,7,,
8/6/2011,Blackstone Nut Brown Ale,7,,
8/6/2011,Blackstone Red Springs Ale,7,,
8/6/2011,Hopf Helle Weiße (Das Original),7,,
8/6/2011,Avery Ellies Brown Ale,6,,
8/6/2011,Birreria Wanda,6,,
8/6/2011,Blackstone American Pale Ale,6,,
8/6/2011,Blackstone Chaser Pale,6,,
8/6/2011,Birreria Sofia,5,,
8/6/2011,BrewDog Stone Bashah,4,,
8/6/2011,Narragansett Lager Beer,4,,
8/6/2011,Atwater Cherry Stout,3,,
8/6/2011,Dekoninck Gueuze,3,,
8/14/2011,Abita Satsuma Harvest Wit,6,,
8/14/2011,Jubilee Nut Brown Ale,5,,
8/14/2011,Lazy Magnolia Southern Pecan,4,,
8/14/2011,New Belgium Somersault,4,,
8/14/2011,Lucky Bucket IPA,2,,
9/14/2011,Estrella Damm Inedit,9,,
9/14/2011,Left Hand Stranger Pale Ale,6,,
9/14/2011,Sweetwater Pale Ale,6,,
9/14/2011,Samuel Smiths Old Brewery Pale Ale,5,,
9/14/2011,Highland Kashmir IPA,4,,
10/2/2011,Brooklyn Oktoberfest,7,,
10/2/2011,Lazy Magnolia Jefferson Stout,6,,
10/2/2011,Post Road Pumpkin Ale,6,,
10/2/2011,Starr Hill Festie,6,,
10/2/2011,Starr Hill Boxcar Pumpkin Porter,5,,
10/2/2011,Starr Hill Northern Lights,5,,
10/2/2011,Sweetwater Motor Boat,5,,
10/2/2011,BridgePort IPA,4,,
10/2/2011,Shiner Oktoberfest,3,,
12/29/2011,French Broad Wee Heavy-er Scotch Style Ale,9,,
12/29/2011,Greens Quest,8,,
12/29/2011,Stone Belgo Anise Imperial Russian Stout,8,,
12/29/2011,Cigar City Maduro Oatmeal Brown Ale,7,,
12/29/2011,Foothills Peoples Porter,7,,
12/29/2011,Great Divide Claymore Scotch Ale,7,,
12/29/2011,Samuel Smiths Yorkshire Stingo,7,,
12/29/2011,Sierra Nevada/Dogfish Head Life & Limb,7,,
12/29/2011,Southern Tier Porter,7,,
12/29/2011,Trouble Brewing Ór,7,,
12/29/2011,Yazoo Hop Project IPA #47,7,,
12/29/2011,Left Hand Fade to Black Volume 3: Pepper Porter,6,,
12/29/2011,Samuel Adams Latitude 48 IPA,6,,
12/29/2011,Smuttynose IPA,6,,
12/29/2011,Widmer Brothers Deadlift Imperial IPA,6,,
12/29/2011,Yazoo Onward Stout,6,,
12/29/2011,Baird Kurofune Porter,5,,
12/29/2011,Baird Rising Sun Pale Ale,5,,
12/29/2011,Beerlao,5,,
12/29/2011,Boscos Isle of Skye Scottish Ale,5,,
12/29/2011,Boscos Milk Stout,5,,
12/29/2011,Guinness Black Lager,5,,
12/29/2011,Presidente,5,,
12/29/2011,Red Brick Ale,5,,
12/29/2011,Samuel Adams Griffin's Bow Oaked Blonde Barleywine Ale,5,,
12/29/2011,Yazoo Hap & Harry's,5,,
12/29/2011,Yazoo Sly Rye Porter,5,,
12/29/2011,Boscos Cooper Hoop,4,,
12/29/2011,Boscos Famous Flaming Stone Beer,4,,
12/29/2011,Boscos Hillsboro Brown,4,,
12/29/2011,Boscos la Biere de Tonduese/ Lawnmower Ale,4,,
12/29/2011,Dieu du Ciel Solstice d'Hiver,4,,
12/29/2011,Long Trail Double Bag,4,,
12/29/2011,Presidente Light,4,,
12/29/2011,Sweetwater Georgia Brown,4,,
12/29/2011,Widmer Brothers Reserve Lemongrass Wheat,4,,
12/29/2011,Yazoo Hop Project #62,4,,
12/29/2011,Boscos Bombay IPA,3,,
12/29/2011,Square One Saison,3,,
12/29/2011,Boscos Hefeweizen,2,,
12/29/2011,Grado Plato Strada S. Felice,2,,
12/29/2011,Orange Blossom Pilsner,2,,
12/29/2011,Yazoo Gerst Amber,2,,
12/30/2011,Chimay Triple / Blanche (White) / Cinq Cents,8,,
12/30/2011,Oaked Arrogant Bastard Ale,8,,
12/30/2011,Bells Expedition Stout,7,,
12/30/2011,Stone India Pale Ale (IPA),7,,
12/30/2011,Avery The Maharaja Imperial India Pale Ale,6,,
12/30/2011,Starr Hill Jomo Lager,6,,
12/31/2011,Brooklyn Tripel,7,,
12/31/2011,Square One Tannhauser,7,,
12/31/2011,Eataly Indian Brown Ale,5,,
12/31/2011,Hilden Poetic Justice,5,,
12/31/2011,Bluegrass Nut Brown Ale,4,,
12/31/2011,Hat Trick Branilla,4,,
12/31/2011,Broadcast Extra Pale Ale,3,,
12/31/2011,Cigar City / Swamp Head English Barley Wine,3,,
12/31/2011,Hat Trick Caldi's Cream Dream Ale,2,,
12/31/2011,Broadcast Honey Ale,1,,
1/1/2012,French Broad Wee-Heavy-est Belgian Scotch Ale,8,,
1/1/2012,Calfkiller Brown Recluse,7,,
1/1/2012,Left Hand Milk Stout Nitro (Bottle),7,,
1/1/2012,Stoudts American Pale Ale,7,,
1/1/2012,Brooklyn The Concoction,6,,
1/1/2012,Big River Grille Nashville Steamer Golden Ale,5,,
1/1/2012,Terrapin Hopsecutioner India Pale Ale,5,,
1/1/2012,Big River Grille Iron Horse Stout,4,,
1/1/2012,Big River Grille Sweet Magnolia American Brown Ale,4,,
1/1/2012,Big River Grille House Brand IPA,3,,
1/1/2012,Big River Grille Nashville 16th Avenue Pilsner,3,,
1/1/2012,Chattanooga Imperial Pilsner,3,,
1/1/2012,Big River Grille Southern Flyer Light Lager,2,,
1/1/2012,Craggie Antebellum Ale,2,,
1/1/2012,Sprecher India Pale Ale,1,,
1/7/2012,Dry County Amber Ale,7,,
1/7/2012,Dry County ESB,7,,
1/7/2012,Full Sail Session Black Lager,7,,
1/7/2012,LoneRider Peacemaker Pale Ale,7,,
1/7/2012,Natty Greenes Guilford Golden Ale,7,,
1/7/2012,Olde Hickory Piedmont Pilsner,7,,
1/7/2012,Big Boss Angry Angel Kӧlsch,6,,
1/7/2012,Downtown Grill Alt,6,,
1/7/2012,Dry County Holiday Homewrecker,6,,
1/7/2012,LoneRider Sweet Josie,6,,
1/7/2012,Mother Earth Weeping Willow Wit,6,,
1/7/2012,Blowing Rock High Country Ale,5,,
1/7/2012,Downtown Grill Downtown Blonde Ale,5,,
1/7/2012,Downtown Grill White Mule ESB,5,,
1/7/2012,Downtown Grill Woodruff IPA,5,,
1/7/2012,Dry County Black IPA,5,,
1/7/2012,Mother Earth Endless River Kӧlsch,5,,
1/7/2012,The Duck-Rabbit Milk Stout,5,,
1/7/2012,Big Boss Hells Belle Belgian Blond,4,,
1/7/2012,Downtown Grill New World Porter,4,,
1/7/2012,Downtown Grill Nut Brown Ale,4,,
1/7/2012,Dry County Belgian Dubbel,4,,
1/7/2012,Estrella Damm Daura (Apta Para Celíacos),4,,
1/7/2012,Natty Greenes Buckshot Amber Ale,4,,
1/7/2012,The Duck-Rabbit Brown Ale,4,,
1/7/2012,Downtown Grill Captain's Ale,3,,
1/7/2012,Dry County Pumpkin Ale,3,,
1/7/2012,Mother Earth Sisters of the Moon IPA,3,,
1/7/2012,The Duck-Rabbit Amber Ale,3,,
1/7/2012,Downtown Grill State Street Stout,2,,
1/7/2012,Natty Greenes Southern Pale Ale,2,,
1/7/2012,Carolina Strawberry Ale,1,,
1/9/2012,Samuel Adams Irish Red Ale,5,,
1/10/2012,Abita Fleur-de-Lis Restoration Ale,8,,
1/10/2012,Bluegrass American Pale Ale,7,,
1/10/2012,Piraat 10.5%,7,,
1/10/2012,Miller Genuine Draft Light 64 (MGD Light 64),4,,
2/2/2012,Jackalope Bearwalker Maple Brown,9,,
2/2/2012,Boulevard Tank 7 Farmhouse Ale,8,,
2/2/2012,Flying Dog K-9 Cruiser,8,,
2/2/2012,Jackalope Thunder Ann,8,,
2/2/2012,Tallgrass Halcyon Wheat,8,,
2/2/2012,Highland Oatmeal Porter,7,,
2/2/2012,Jackalope Rompo Red Rye,7,,
2/2/2012,SKA Euphoria Pale Ale,7,,
2/2/2012,4 Hands Reprise Centennial Red Ale,6,,
2/2/2012,Boulevard Harvest Dance Wheat Wine,6,,
2/2/2012,Boulevard Nommo Dubbel,6,,
2/2/2012,Charleville Box of Chocolate Quad,6,,
2/2/2012,Einbecker Brauherren Alkoholfrei,6,,
2/2/2012,Perennial Peace Offering,6,,
2/2/2012,Stoudts Revel Red,6,,
2/2/2012,4 Hands Divided Sky Rye IPA,5,,
2/2/2012,Brooklyn Winter Ale (2006 and Later),5,,
2/2/2012,Deschutes Black Butte Porter,5,,
2/2/2012,Firestone Walker Union Jack IPA,5,,
2/2/2012,New Belgium Snow Day,5,,
2/2/2012,OFallon Hemp Hop Rye,5,,
2/2/2012,Samuel Adams Alpine Spring,5,,
2/2/2012,Firestone Walker Double Jack IPA,4,,
2/2/2012,Six Row Porter,3,,
2/2/2012,Widmer Brothers Reserve Prickly Pear Braggot,3,,
2/2/2012,New Belgium Lips of Faith - Fresh Hop,2,,
2/2/2012,Ferguson Pecan Brown Ale,1,,
2/17/2012,Abita Select Barleywine,8,,
2/17/2012,Flying Dog Old Scratch Amber Lager,7,,
2/17/2012,Jackalope Hairy Highlander,7,,
2/17/2012,Casablanca (Casa Beer),5,,
2/20/2012,Oskar Blues Mamas Little Yella Pils,7,,
2/20/2012,Kentucky Ale,5,,
2/20/2012,Redhook Winterhook,5,,
2/20/2012,Shiner Spring Ale Dortmunder,3,,
2/21/2012,Yazoo Hop Project #63,8,,
2/29/2012,New Belgium Dig,7,,
2/29/2012,Samuel Adams Third Voyage Double IPA,7,,
2/29/2012,Green Flash West Coast IPA,4,,
2/29/2012,Napa Smith Pale Ale,4,,
2/29/2012,Orion Premium Draft Beer,4,,
3/11/2012,Old Harbor Brew Pale Ale,6,,
3/11/2012,Mahou Cinco Estrellas,5,,
3/11/2012,Magna Special Craft,4,,
3/11/2012,Old Harbor Coqui Lager,4,,
3/11/2012,Old Harbor Santo Viejo Pilsner,4,,
3/11/2012,Medalla Light,2,,
3/11/2012,Old Harbor Kofresi Stout,2,,
3/11/2012,Silver Key Light,2,,
3/11/2012,Keystone V9,1,,
3/24/2012,Fort Collins Rocky Mountain IPA,8,,
3/24/2012,Barrel Trolley Amber Ale,7,,
3/24/2012,Kentucky Bourbon Barrel Ale,7,,
3/24/2012,Jackalope Drunken Highlander,6,,
3/24/2012,Jackalope Lovebird Wheat,6,,
3/24/2012,Tap Room No. 21 Moes Backroom Wheat Beer,6,,
3/24/2012,New Belgium Lips of Faith - Cocoa Mole,5,,
3/24/2012,Port Republic Lager,4,,
3/24/2012,Terrapin Marshmallow Banana Moo Hoo,4,,
3/24/2012,Rinkuškiai Lobster Lovers Beer 9.5%,2,,
4/11/2012,Beamish Irish Stout,6,,
4/11/2012,Left Hand 400 Pound Monkey,6,,
4/13/2012,Jackalope Spruce Beersteen,8,,
4/13/2012,Chatoe Rogue OREgasmic Ale,7,,
4/13/2012,Green Flash Double Stout,7,,
4/13/2012,Yazoo Hop Project #64,7,,
4/13/2012,Yazoo Rye Saison,7,,
4/13/2012,Fort Collins The Incredible Hop - Imperial Black IPA,6,,
4/13/2012,Innis & Gunn Rum Cask Oak Aged Beer,6,,
4/13/2012,Jackalope Cubcrawler,6,,
4/13/2012,Redbridge,5,,
4/19/2012,Chatoe Rogue Good Chit Pilsner,7,,
4/19/2012,La Bière du Boucanier Blonde,4,,
4/19/2012,Newcastle Founders Ale,4,,
5/2/2012,Saranac White IPA,7,,
5/2/2012,Kona Koko Brown Ale,5,,
5/2/2012,Starr Hill Starr Pils,5,,
5/2/2012,New Belgium Shift Pale Lager,3,,
5/3/2012,Sierra Nevada Kellerweis Hefeweizen,8,,
5/6/2012,Four In Hand Winter Brew,7,,
5/6/2012,Fort Collins Kidd Black Lager (Schwarzbier),5,,
5/7/2012,Point Three Kings Ale,5,,
5/10/2012,Caldera IPA,8,,
5/10/2012,Craggie Burning Barrel Bourbon Chipotle Porter,7,,
5/10/2012,Victory Summer Love,7,,
5/10/2012,Craggie Dubbelicious,6,,
5/10/2012,Boscos Dry Stout,5,,
5/10/2012,Boscos Irish Red Ale,4,,
5/10/2012,Meantime India Pale Ale,4,,
5/10/2012,Moerlein Lager House Original Golden Helles,4,,
5/10/2012,Boscos Olde Fool,3,,
5/10/2012,French Broad Gateway Kolsch,3,,
5/10/2012,Boscos Ice Age Pale Ale,2,,
5/16/2012,Green Flash Palate Wrecker,9,,
5/16/2012,Dieu du Ciel Équinoxe du Printemps,8,,
5/16/2012,Pretty Things Fluffy White Rabbits Hoppy Triple,8,,
5/16/2012,Nøgne Ø Sunturnbrew,7,,
5/16/2012,Lionshead,4,,
5/19/2012,21st Amendment Bitter American,4,,
5/25/2012,Cisco Sankaty Light Lager,8,,
5/25/2012,Founders Centennial IPA,8,,
5/25/2012,Sixpoint Resin,8,,
5/25/2012,Thornbridge Hall Raven,8,,
5/25/2012,Birra Amarcord AMA Bionda,7,,
5/25/2012,North Coast Red Seal Ale,7,,
5/25/2012,Ommegang Adoration,7,,
5/25/2012,Sixpoint Mad Scientist Series #9: Cacao Husk Stout,7,,
5/25/2012,Stillwater Débutante,7,,
5/25/2012,Van Diest Früli Strawberry Beer,7,,
5/25/2012,Wandering Star Thunderbolt I.P.A.,7,,
5/25/2012,Avery Joe's Premium American Pilsner,6,,
5/25/2012,Founders Cerise,6,,
5/25/2012,Hofstettner Kübelbier,6,,
5/25/2012,Keegan Ales Mothers Milk Stout,6,,
5/25/2012,Stillwater Barrel Aged Series - Existent,6,,
5/25/2012,21st Amendment Back in Black,5,,
5/25/2012,Bronx Pale Ale,5,,
5/25/2012,Brooklyn East India Pale Ale,5,,
5/25/2012,Brooklyn Gold Standard Export Kellerbier,5,,
5/25/2012,Lakefront Riverwest Stein,5,,
5/25/2012,Shipyard Summer Ale,5,,
5/25/2012,Bud Light Platinum,4,,
5/25/2012,Dormaal Amber,4,,
5/25/2012,Midnight Sun Sockeye Red IPA,4,,
5/25/2012,Pretty Things Jack D'Or,4,,
5/25/2012,21st Amendment Brew Free or Die IPA,3,,
6/11/2012,Samuel Adams Chocolate Bock,8,,
6/11/2012,Ballast Point Piper Down Scottish Ale,7,,
6/11/2012,Crossroads Outrage IPA,7,,
6/11/2012,Anderson Valley Summer Solstice Wheat,6,,
6/11/2012,Bear Republic Big Bear Black Stout,6,,
6/11/2012,Krombacher Pils,6,,
6/11/2012,Petrus Oud Bruin,6,,
6/11/2012,Sly Fox Royal Weisse,5,,
6/11/2012,Speakeasy Big Daddy IPA,5,,
6/11/2012,Two Brothers Dog Days Dortmunder Style Lager,5,,
6/11/2012,Carlow O'Haras Irish Red,4,,
6/11/2012,Goose Island Summer Bitter,4,,
6/11/2012,James Boag's Pure,4,,
6/11/2012,Magic Hat Elder Betty,4,,
6/11/2012,Blue Point Summer Ale,3,,
6/11/2012,Uinta Dubhe Imperial Black IPA,3,,
6/11/2012,Point Nude Beach Summer Wheat,2,,
6/17/2012,McKenzie's Hard Cider,8,,
6/17/2012,Widmer Brothers Rotator IPA Series - Spiced IPA,7,,
6/17/2012,Clown Shoes Clementine,6,,
6/17/2012,Flying Dog In de Wildeman Farmhouse IPA,6,,
6/17/2012,McKenzie's Black Cherry,6,,
6/17/2012,Stoudts Karnival Kӧlsch,6,,
6/17/2012,Stoudts Smooth Hoperator,6,,
6/17/2012,Breckenridge Agave Wheat,5,,
6/17/2012,Brooklyn Radius,5,,
6/17/2012,Flying Dog Woody Creek White,5,,
6/17/2012,Julius Echter Hefe-Weissbier Hell,5,,
6/17/2012,Neumarkter Lammsbräu Dunkel,5,,
6/17/2012,Neumarkter Lammsbräu Edel Pils,5,,
6/17/2012,Speakeasy White Lightning,5,,
6/17/2012,Würzburger Hofbräu Premium Pilsner,5,,
6/17/2012,Abita St. Gleason Imperial Red,4,,
6/17/2012,Boulder Beer Sweaty Betty Blonde,4,,
6/17/2012,Greenport Harbor Summer Ale,4,,
6/17/2012,Omission Gluten Free Pale Ale,4,,
6/17/2012,Smuttynose Summer Weizen Ale,4,,
6/17/2012,Clown Shoes Lubrication,3,,
6/17/2012,Great Divide Hoss Rye Lager,3,,
6/17/2012,Omission Gluten Free Lager,3,,
6/17/2012,Oskar Blues Deviant Dale's India Pale Ale,3,,
6/17/2012,Jonas Bronck's Kingsbridge Kolsch,2,,
6/17/2012,Shock Top Lemon Shandy,1,,
6/19/2012,Peak Organic Hop Noir,8,,
6/19/2012,Sierra Nevada Ovila Dubbel,8,,
6/19/2012,Arcobräu Weissbier Hell,6,,
6/19/2012,Farnum Hill Summer Cider,6,,
6/19/2012,Southampton Burton IPA,6,,
6/19/2012,Stillwater Cellar Door,6,,
6/19/2012,Uinta Organic Wyld,6,,
6/19/2012,Uinta Golden Spike Hefeweizen,5,,
6/19/2012,Blue Moon Chardonnay Blonde,4,,
6/19/2012,Captain Lawrence Captains Kolsch,4,,
6/19/2012,Empire Summer Ale,4,,
6/19/2012,Empire White Aphro,4,,
6/19/2012,Blue Moon Farmhouse Red Ale,3,,
6/19/2012,Captain Lawrence Brown Bird Brown Ale,3,,
6/19/2012,Steenbrugge Dubbel Bruin,3,,
6/19/2012,Bomb Lager,4,,
6/19/2012,508 Double Black IPA,9,,
6/19/2012,508 Saison,5,,
6/19/2012,BENsBREW The Keeping Biere,5,,
6/19/2012,BENsBREW SMaSH Saison,4,,
7/14/2012,Malheur 6,5,,
7/14/2012,Ommegang Art of Darkness,8,,
7/14/2012,Brugse Zot,6,,
7/14/2012,Lake Placid Barkeater Amber Ale,3,,
7/14/2012,Jolly Pumpkin Fuego del Otono (Autumn Fire),1,,
7/14/2012,Dieu du Ciel Corne du Diable,5,,
7/20/2012,Newburgh Saison,4,,
7/20/2012,Professor Fritz Briem 13th Century Grut Bier,7,,
7/20/2012,Narragansett Summer Ale,6,,
7/21/2012,Empire Cream Ale,8,,
7/21/2012,Firestone Walkers Reserve (Robust Porter),6,,
7/21/2012,Stillwater / Hof Ten Dormaal ’Bronze Age’,6,,
7/28/2012,Laughing Dog Rocket Dog Rye IPA,7,,
7/28/2012,Baladin Birra Lurisia Otto,7,,
8/3/2012,Chelsea Summer Solstice Wheat,5,,
8/3/2012,Chelsea Witcraft,6,,
8/3/2012,Chelsea Hop Angel IPA,5,,
8/3/2012,Chelsea High and Dry Porter,6,,
8/3/2012,Chelsea Blackberry Wheat,4,,
8/6/2012,Rhinelander Boatswain Chocolate Stout,8,,
8/8/2012,New Belgium Lips of Faith - Grand Cru Abbey Ale,6,,
8/8/2012,New Belgium Lips of Faith - Tart Lychee,5,,
8/8/2012,Lagunitas Undercover Investigation Shut-Down Ale,8,,
8/11/2012,R.J. Rockers Son of a Peach Wheat Ale,2,,
8/12/2012,Tröegs Flying Mouflan,5,,
8/15/2012,Rivertown Roebling Porter,4,,
8/15/2012,Rivertown Hop Bomber Pale Ale,3,,
8/15/2012,Red Brick Dog Days Ale,5,,
8/18/2012,Jackalope Das Bij,6,,
8/18/2012,Fort Collins 1900 Amber Lager,4,,
8/18/2012,Fort Collins Z Lager,3,,
8/18/2012,Fort Collins Red Banshee (Retro Red) ,6,,
8/18/2012,Fort Collins Chocolate Stout,3,,
8/21/2012,Schlafly Yakima Wheat Ale,6,,
8/24/2012,Yazoo Hop Project IPA #66,4,,
8/25/2012,Shiner Wild Hare Pale Ale,3,,
9/4/2012,Blackstone Coffee Stout,7,,
9/4/2012,Blackstone Pilsner,4,,
9/15/2012,Cool Springs Franklins First,4,,
9/15/2012,Cool Springs Pecker Wrecker Pale Ale,5,,
9/15/2012,Cool Springs Fatback Amber Ale,3,,
9/15/2012,Cool Springs 3’s A Crowd Tripel,6,,
9/15/2012,Cool Springs Berliner Weisse,2,,
9/15/2012,Cool Springs Ginger Bombshell Red IPA,6,,
9/15/2012,Cool Springs Dirty Monk,4,,
9/15/2012,Cool Springs Early Riser Espresso Stout,2,,
9/16/2012,Turtle Anarchy Portly Stout,6,,
9/16/2012,Jackalope Leghorn Rye IPA,8,,
9/21/2012,Stone 16th Anniversary IPA,6,,
9/21/2012,BridgePort Summer Squeeze Bright Ale,5,,
9/23/2012,Haywards 5000,5,,
9/23/2012,Turtle Anarchy Another Way to Rye,6,,
9/23/2012,New Belgium Lips of Faith - Brett Beer,4,,
9/23/2012,New Belgium/Alpine Lips of Faith - Super India Pale Ale,6,,
9/25/2012,Calfkiller Feature Creature,7,,
9/25/2012,Straight To Ale Hell or Rye,7,,
10/1/2012,Newcastle Werewolf,5,,
10/5/2012,Sierra Nevada FOAM Pilsner,8,,
10/12/2012,Straight To Ale Stop Work 689 Kolsch,7,,
10/12/2012,Victory Headwaters Pale Ale,5,,
10/17/2012,"Captain Lawrence Pilot Batch #19 ""Chico De Leche"" Milk Stout",3,,
10/21/2012,Blue Moon Caramel Apple-Spiced Ale,2,,
10/21/2012,Samuel Adams White Christmas,3,,
11/2/2012,Reunion - A Beer For Hope 2012 (Terrapin Beer Company) ,5,,
11/5/2012,Schlafly Tasmanian IPA,6,,
11/6/2012,Straight To Ale Monkeynaut IPA ,5,,
11/16/2012,Sierra Nevada Stout,7,,
11/16/2012,Newcastle Winter IPA,7,,
11/16/2012,Magic Hat Heart of Darkness Stout,5,,
11/21/2012,Henry Weinhards Private Reserve ,3,,
11/21/2012,Birradamare Na Biretta Rossa,8,,
11/21/2012,Birradamare Na Biretta Nera,5,,
11/23/2012,Coedo Beniaka,8,,
11/24/2012,Shock Top End of the World Midnight Wheat,2,,
11/24/2012,Shock Top Wheat I.P.A.,1,,
11/27/2012,Leinenkugels Lemon Berry Shandy,3,,
12/3/2012,Rogue Voodoo Doughnut Bacon Maple Ale,4,"This is surprisingly like what you would expect from the name. It smells like a box of hot Krispy Kremes covered in Aunt Jemima syrup, with someone cooking Benton's Bacon in the next room. Somehow the smoked malts part, leaving what feels like a good Nut Brown base and just enough mild hops to tame the added sugars, before finishing with residual smoke--almost spice--notes. All together, it's just a bit too much to enjoy outside of the novelty. Without a defined style to compare it with, I rated it primarily based on my willingness to ever pick it off a shelf again. I must admit, however, that Rogue, as usual, came through with exactly the beer they intended to, which in this case is quite remarkable.",
12/5/2012,Fat Bottom Ruby,4,,
12/7/2012,Suntory Premium Malts,3,,
12/11/2012,Birreria Gina,8,,
12/11/2012,Birreria Nicoletta,6,,
12/11/2012,Dogfish Head Birra Etrusca Bronze Ale,7,,
12/11/2012,Baladin Nora,4,,
12/12/2012,Lakefront Bridge Burner Strong Ale,4,,
12/12/2012,Full Sail Brewers Share Big Daddy Js Malt Liquor,1,,
12/12/2012,Ridgeway Santas Butt Winter Porter,7,,
12/12/2012,BFM √225 Saison,7,,
12/17/2012,Stone 12.12.12 Vertical Epic Ale,7,,
12/17/2012,New Belgium Lips of Faith - Biere de Garde,6,,
12/17/2012,New Belgium Lips of Faith - Imperial Coffee Chocolate Stout,8,,
12/17/2012,Sierra Nevada Narwhal Imperial Stout,7,,
12/20/2012,The Civil Life British Bitter,7,,
12/20/2012,Perennial Hommel Bier,6,,
12/20/2012,The Civil Life Oatmeal Stout,6,,
12/20/2012,Urban Chestnut Zwickel,7,,
12/20/2012,Urban Chestnut Trafalgar,5,,
12/20/2012,Urban Chestnut Schnickelfritz,5,,
12/20/2012,Deschutes Hop in the Dark CDA,9,,
12/20/2012,SKA Modus Hoperandi IPA,8,,
12/21/2012,Buffalo 80 Schilling,6,,
12/21/2012,Buffalo Rye IPA,6,,
12/21/2012,Buffalo Chili Beer,8,"With this offering, Buffalo excels where many have failed. It drinks like a well-crafted golden ale, perfectly smooth with a carefully balanced flavor. After finishing clean with no bite to speak of, it left me wondering if somehow the brewmaster had forgotten to add the chili. Just then, a rising wave of jalapeno and ancho leaves a subtle warm aftertaste without overtaking the experience.",
12/21/2012,Urban Chestnut Triticum,4,,
12/21/2012,Urban Chestnut Daft,3,,
12/21/2012,Urban Chestnut Kleinmanneken,6,,
12/21/2012,Urban Chestnut Strisselspalt IPA,6,,
12/21/2012,Urban Chestnut Winged Nut,4,,
12/21/2012,Urban Chestnut Hopfen,2,,
12/21/2012,Urban Chestnut Dorfbier,4,,
12/21/2012,Urban Chestnut Nelson Sauvin IPA,5,,
12/21/2012,Urban Chestnut Harwood Myth,3,,
12/21/2012,Six Row Whale,5,,
12/21/2012,Six Row Double IPA,4,,
12/21/2012,Six Row Honey Weizen,4,,
12/21/2012,Six Row Belgian Triple,7,,
12/21/2012,Six Row Russian Imperial Stout,5,,
12/21/2012,Six Row Vanilla Bean Porter,8,,
12/21/2012,Six Row Fresh Hop Black IPA,6,,
12/21/2012,Perennial Peach Berliner Weisse,7,,
12/21/2012,Perennial Brew for the Crew,5,,
12/21/2012,Perennial Saison de Lis,6,,
12/21/2012,Perennial Aria,5,,
12/21/2012,Perennial Artisan Ales I’ve Got 5 On It,8,,
12/21/2012,Perennial Devil’s Heart of Gold,5,,
12/21/2012,Perennial Vermilion,7,,
12/21/2012,Square One Imperial IPA,5,,
12/21/2012,Square One Maple Stout,6,,
12/21/2012,Square One Irish Stout,8,,
12/21/2012,Square One Park Avenue Pale Ale,4,,
12/21/2012,Square One Marinka,6,,
12/21/2012,Square One Double American Nut Brown,8,,
12/22/2012,Estrella Galicia,6,,
12/22/2012,Kräftig Light,6,,
12/22/2012,The Civil Life Royale Kölsch,6,,
12/22/2012,The Civil Life Goal!den Ale,5,,
12/22/2012,The Civil Life Dry Hopped Pale,5,,
12/22/2012,The Civil Life Dunkelweizen,3,,
12/22/2012,The Civil Life English Mild,7,,
12/22/2012,The Civil Life 1 Year Alt!,4,,
12/22/2012,The Civil Life Irish Red,7,,
12/22/2012,The Civil Life American Brown,5,,
12/22/2012,The Civil Life Milk Stout,6,,
12/22/2012,4 Hands Cast Iron Oatmeal Brown,7,,
12/22/2012,4 Hands Foundation,6,,
12/22/2012,4 Hands PiPA,6,,
12/22/2012,4 Hands Pyrus French Saison,4,,
12/22/2012,4 Hands Smoked Pigasus,7,,
12/22/2012,Schlafly Vintage Barleywine,4,,
12/22/2012,Saint Louis Imperial Stout,6,,
12/22/2012,Schlafly Mead,1,,
12/22/2012,Saint Louis Wee Optic,7,,
12/26/2012,Henry Weinhards Redwood Flats Amber,4,,
1/2/2013,Coedo Ruri,7,,
1/2/2013,Coedo Shiro,7,,
1/4/2013,Henry Weinhards Woodland Pass IPA,5,,
1/4/2013,Saranac Caramel Porter,4,,
1/4/2013,Brooklyn Dry Irish Stout,5,,
1/5/2013,Highland Black Mocha Stout,7,,
1/5/2013,La Chouffe,6,,
1/5/2013,Acme California IPA,5,,
1/5/2013,Redhook CopperHook Spring Ale,5,,
1/8/2013,Yazoo Hop Project IPA #68,4,,
